date,rr,precipitation
19600820,    1,0.1
19600821,    0,0
19600822,    0,0
19600823,   37,3.7
19600824,    4,0.4
19600825,    0,0
19600826,   27,2.7
19600827,    1,0.1
19600828,   16,1.6
19600829,    0,0
19600830,   11,1.1
19600831,    5,0.5
19600901,  143,14.3
19600902,   13,1.3
19600903,   19,1.9
19600904,   38,3.8
19600905,    0,0
19600906,   60,6
19600907,    0,0
19600908,    0,0
19600909,    0,0
19600910,    0,0
19600911,    0,0
19600912,    0,0
19600913,    0,0
19600914,   51,5.1
19600915,  194,19.4
19600916,   22,2.2
19600917,    0,0
19600918,    0,0
19600919,    3,0.3
19600920,    0,0
19600921,   30,3
19600922,  116,11.6
19600923,    0,0
19600924,    0,0
19600925,    0,0
19600926,    0,0
19600927,    0,0
19600928,    0,0
19600929,    0,0
19600930,   64,6.4
19601001,   42,4.2
19601002,   52,5.2
19601003,    0,0
19601004,    0,0
19601005,    0,0
19601006,   40,4
19601007,   29,2.9
19601008,  379,37.9
19601009,   19,1.9
19601010,    2,0.2
19601011,    0,0
19601012,    0,0
19601013,    0,0
19601014,   26,2.6
19601015,    2,0.2
19601016,    0,0
19601017,   10,1
19601018,    4,0.4
19601019,  113,11.3
19601020,  115,11.5
19601021,   27,2.7
19601022,   42,4.2
19601023,   12,1.2
19601024,   52,5.2
19601025,   15,1.5
19601026,  220,22
19601027,   17,1.7
19601028,   10,1
19601029,   99,9.9
19601030,  139,13.9
19601031,   89,8.9
19601101,  100,10
19601102,   23,2.3
19601103,   26,2.6
19601104,   17,1.7
19601105,    8,0.8
19601106,    0,0
19601107,    0,0
19601108,   11,1.1
19601109,   14,1.4
19601110,    1,0.1
19601111,   70,7
19601112,   42,4.2
19601113,   25,2.5
19601114,   28,2.8
19601115,   19,1.9
19601116,    9,0.9
19601117,   60,6
19601118,   23,2.3
19601119,   35,3.5
19601120,    7,0.7
19601121,  102,10.2
19601122,   23,2.3
19601123,   26,2.6
19601124,   25,2.5
19601125,  163,16.3
19601126,    7,0.7
19601127,   23,2.3
19601128,    6,0.6
19601129,    0,0
19601130,    2,0.2
19601201,   42,4.2
19601202,    6,0.6
19601203,  149,14.9
19601204,    8,0.8
19601205,    3,0.3
19601206,   29,2.9
19601207,    1,0.1
19601208,    8,0.8
19601209,    4,0.4
19601210,    1,0.1
19601211,    3,0.3
19601212,    7,0.7
19601213,    1,0.1
19601214,    0,0
19601215,    0,0
19601216,    0,0
19601217,    1,0.1
19601218,   60,6
19601219,   28,2.8
19601220,   41,4.1
19601221,    0,0
19601222,    1,0.1
19601223,    9,0.9
19601224,    0,0
19601225,   91,9.1
19601226,    3,0.3
19601227,    0,0
19601228,   55,5.5
19601229,   12,1.2
19601230,    3,0.3
19601231,    0,0
19610101,   83,8.3
19610102,   21,2.1
19610103,    8,0.8
19610104,    0,0
19610105,   67,6.7
19610106,    0,0
19610107,   35,3.5
19610108,    0,0
19610109,   42,4.2
19610110,   26,2.6
19610111,    0,0
19610112,    0,0
19610113,   19,1.9
19610114,    0,0
19610115,    0,0
19610116,    0,0
19610117,    0,0
19610118,    0,0
19610119,   42,4.2
19610120,   11,1.1
19610121,    2,0.2
19610122,    0,0
19610123,    0,0
19610124,    0,0
19610125,    0,0
19610126,    0,0
19610127,   56,5.6
19610128,   67,6.7
19610129,  113,11.3
19610130,    0,0
19610131,   52,5.2
19610201,   45,4.5
19610202,   21,2.1
19610203,   27,2.7
19610204,   19,1.9
19610205,    6,0.6
19610206,    3,0.3
19610207,   36,3.6
19610208,   33,3.3
19610209,    0,0
19610210,    0,0
19610211,    2,0.2
19610212,    0,0
19610213,    0,0
19610214,    0,0
19610215,    1,0.1
19610216,    0,0
19610217,    0,0
19610218,    0,0
19610219,    0,0
19610220,    0,0
19610221,    0,0
19610222,    0,0
19610223,   66,6.6
19610224,   38,3.8
19610225,   34,3.4
19610226,   27,2.7
19610227,  159,15.9
19610228,   34,3.4
19610301,   24,2.4
19610302,    0,0
19610303,    0,0
19610304,    0,0
19610305,    0,0
19610306,    0,0
19610307,    0,0
19610308,    0,0
19610309,    0,0
19610310,    0,0
19610311,    0,0
19610312,    0,0
19610313,    0,0
19610314,    0,0
19610315,    0,0
19610316,    0,0
19610317,    0,0
19610318,   29,2.9
19610319,    0,0
19610320,    0,0
19610321,    0,0
19610322,    0,0
19610323,    0,0
19610324,    0,0
19610325,    0,0
19610326,    0,0
19610327,    0,0
19610328,    0,0
19610329,    4,0.4
19610330,    0,0
19610331,    0,0
19610401,    5,0.5
19610402,   31,3.1
19610403,   89,8.9
19610404,   50,5
19610405,    2,0.2
19610406,    0,0
19610407,   32,3.2
19610408,    0,0
19610409,    2,0.2
19610410,   57,5.7
19610411,    0,0
19610412,    5,0.5
19610413,   15,1.5
19610414,    0,0
19610415,    0,0
19610416,    0,0
19610417,    0,0
19610418,    0,0
19610419,   36,3.6
19610420,   52,5.2
19610421,   13,1.3
19610422,   19,1.9
19610423,    9,0.9
19610424,    0,0
19610425,   81,8.1
19610426,   10,1
19610427,    0,0
19610428,    0,0
19610429,    0,0
19610430,    0,0
19610501,    4,0.4
19610502,   51,5.1
19610503,    7,0.7
19610504,  106,10.6
19610505,    0,0
19610506,    4,0.4
19610507,    0,0
19610508,    0,0
19610509,    0,0
19610510,    0,0
19610511,    0,0
19610512,    0,0
19610513,    0,0
19610514,    0,0
19610515,    0,0
19610516,    0,0
19610517,    0,0
19610518,    0,0
19610519,    0,0
19610520,    0,0
19610521,    0,0
19610522,    0,0
19610523,    0,0
19610524,    0,0
19610525,    0,0
19610526,    0,0
19610527,    0,0
19610528,    0,0
19610529,    0,0
19610530,    0,0
19610531,    0,0
19610601,   33,3.3
19610602,    0,0
19610603,    0,0
19610604,    0,0
19610605,    0,0
19610606,    0,0
19610607,   30,3
19610608,    4,0.4
19610609,    0,0
19610610,    0,0
19610611,    0,0
19610612,  194,19.4
19610613,    0,0
19610614,    0,0
19610615,    0,0
19610616,    0,0
19610617,    3,0.3
19610618,    0,0
19610619,    0,0
19610620,    0,0
19610621,    0,0
19610622,    0,0
19610623,    0,0
19610624,    0,0
19610625,    0,0
19610626,   28,2.8
19610627,    0,0
19610628,    0,0
19610629,    0,0
19610630,    0,0
19610701,    0,0
19610702,    4,0.4
19610703,    0,0
19610704,    0,0
19610705,    0,0
19610706,    0,0
19610707,    0,0
19610708,    0,0
19610709,    0,0
19610710,    0,0
19610711,   27,2.7
19610712,   54,5.4
19610713,    5,0.5
19610714,    7,0.7
19610715,  121,12.1
19610716,   14,1.4
19610717,    0,0
19610718,    0,0
19610719,    0,0
19610720,    0,0
19610721,    0,0
19610722,    0,0
19610723,    0,0
19610724,    0,0
19610725,    0,0
19610726,    0,0
19610727,   30,3
19610728,    0,0
19610729,    0,0
19610730,    0,0
19610731,    0,0
19610801,   17,1.7
19610802,    0,0
19610803,    0,0
19610804,   53,5.3
19610805,    0,0
19610806,   55,5.5
19610807,   19,1.9
19610808,    1,0.1
19610809,    0,0
19610810,   46,4.6
19610811,    2,0.2
19610812,    2,0.2
19610813,   30,3
19610814,   13,1.3
19610815,    4,0.4
19610816,    0,0
19610817,    2,0.2
19610818,    0,0
19610819,    0,0
19610820,   13,1.3
19610821,   12,1.2
19610822,    0,0
19610823,   29,2.9
19610824,  178,17.8
19610825,    0,0
19610826,    0,0
19610827,    0,0
19610828,    0,0
19610829,    0,0
19610830,    0,0
19610831,    0,0
19610901,    0,0
19610902,   26,2.6
19610903,   31,3.1
19610904,    0,0
19610905,   31,3.1
19610906,    2,0.2
19610907,    0,0
19610908,    0,0
19610909,    0,0
19610910,    0,0
19610911,    0,0
19610912,  157,15.7
19610913,  167,16.7
19610914,    0,0
19610915,    8,0.8
19610916,   39,3.9
19610917,   70,7
19610918,    0,0
19610919,    9,0.9
19610920,    1,0.1
19610921,    0,0
19610922,    0,0
19610923,    0,0
19610924,    0,0
19610925,    0,0
19610926,   35,3.5
19610927,    5,0.5
19610928,    3,0.3
19610929,   12,1.2
19610930,   52,5.2
19611001,    0,0
19611002,    0,0
19611003,    0,0
19611004,   16,1.6
19611005,   71,7.1
19611006,    3,0.3
19611007,    1,0.1
19611008,    6,0.6
19611009,    0,0
19611010,    0,0
19611011,    0,0
19611012,    0,0
19611013,    0,0
19611014,    0,0
19611015,    0,0
19611016,   11,1.1
19611017,   14,1.4
19611018,    0,0
19611019,   54,5.4
19611020,    3,0.3
19611021,    3,0.3
19611022,   60,6
19611023,   21,2.1
19611024,   81,8.1
19611025,   41,4.1
19611026,   98,9.8
19611027,   85,8.5
19611028,    0,0
19611029,    0,0
19611030,    0,0
19611031,    0,0
19611101,   50,5
19611102,   12,1.2
19611103,    0,0
19611104,    0,0
19611105,    2,0.2
19611106,   42,4.2
19611107,   28,2.8
19611108,    0,0
19611109,    0,0
19611110,  238,23.8
19611111,   72,7.2
19611112,    5,0.5
19611113,    3,0.3
19611114,    0,0
19611115,    0,0
19611116,    0,0
19611117,    0,0
19611118,    0,0
19611119,    0,0
19611120,    0,0
19611121,    0,0
19611122,    1,0.1
19611123,    0,0
19611124,    0,0
19611125,    0,0
19611126,    0,0
19611127,    7,0.7
19611128,    1,0.1
19611129,    8,0.8
19611130,   56,5.6
19611201,   95,9.5
19611202,    0,0
19611203,  104,10.4
19611204,   52,5.2
19611205,    3,0.3
19611206,    2,0.2
19611207,    0,0
19611208,   11,1.1
19611209,   46,4.6
19611210,   13,1.3
19611211,    7,0.7
19611212,   88,8.8
19611213,   43,4.3
19611214,    0,0
19611215,    1,0.1
19611216,    0,0
19611217,    0,0
19611218,    0,0
19611219,    0,0
19611220,    0,0
19611221,    0,0
19611222,    2,0.2
19611223,    0,0
19611224,    0,0
19611225,    0,0
19611226,    0,0
19611227,    0,0
19611228,   80,8
19611229,  152,15.2
19611230,  115,11.5
19611231,   72,7.2
19620101,    0,0
19620102,    0,0
19620103,    2,0.2
19620104,    0,0
19620105,    0,0
19620106,    6,0.6
19620107,    2,0.2
19620108,   14,1.4
19620109,   43,4.3
19620110,   69,6.9
19620111,   42,4.2
19620112,    3,0.3
19620113,    0,0
19620114,    0,0
19620115,   64,6.4
19620116,   35,3.5
19620117,   64,6.4
19620118,   24,2.4
19620119,    6,0.6
19620120,   53,5.3
19620121,  196,19.6
19620122,    0,0
19620123,   52,5.2
19620124,   10,1
19620125,    1,0.1
19620126,   14,1.4
19620127,    0,0
19620128,    0,0
19620129,    0,0
19620130,   25,2.5
19620131,   36,3.6
19620201,    0,0
19620202,    9,0.9
19620203,    0,0
19620204,    7,0.7
19620205,    0,0
19620206,    4,0.4
19620207,   14,1.4
19620208,    0,0
19620209,    0,0
19620210,    0,0
19620211,    0,0
19620212,   74,7.4
19620213,    0,0
19620214,    0,0
19620215,    1,0.1
19620216,    0,0
19620217,    0,0
19620218,    0,0
19620219,    0,0
19620220,    0,0
19620221,    0,0
19620222,    0,0
19620223,    0,0
19620224,    0,0
19620225,    4,0.4
19620226,   13,1.3
19620227,    0,0
19620228,    0,0
19620301,    0,0
19620302,    0,0
19620303,    0,0
19620304,    0,0
19620305,    0,0
19620306,    0,0
19620307,    4,0.4
19620308,   55,5.5
19620309,   12,1.2
19620310,   72,7.2
19620311,    0,0
19620312,    0,0
19620313,    0,0
19620314,    0,0
19620315,    0,0
19620316,    0,0
19620317,    0,0
19620318,    0,0
19620319,    0,0
19620320,    0,0
19620321,    0,0
19620322,    0,0
19620323,   15,1.5
19620324,    0,0
19620325,   20,2
19620326,    0,0
19620327,    0,0
19620328,  165,16.5
19620329,    4,0.4
19620330,   11,1.1
19620331,    0,0
19620401,    8,0.8
19620402,   36,3.6
19620403,   61,6.1
19620404,  100,10
19620405,    3,0.3
19620406,    2,0.2
19620407,   27,2.7
19620408,   29,2.9
19620409,    0,0
19620410,    1,0.1
19620411,    0,0
19620412,    0,0
19620413,    0,0
19620414,    2,0.2
19620415,    0,0
19620416,    8,0.8
19620417,   15,1.5
19620418,   50,5
19620419,   17,1.7
19620420,    0,0
19620421,   49,4.9
19620422,    0,0
19620423,   10,1
19620424,    0,0
19620425,    0,0
19620426,    0,0
19620427,    0,0
19620428,    0,0
19620429,    0,0
19620430,    0,0
19620501,    0,0
19620502,    0,0
19620503,    0,0
19620504,   15,1.5
19620505,   19,1.9
19620506,    9,0.9
19620507,    6,0.6
19620508,    0,0
19620509,    2,0.2
19620510,   91,9.1
19620511,   11,1.1
19620512,    0,0
19620513,    0,0
19620514,    3,0.3
19620515,    4,0.4
19620516,    0,0
19620517,    0,0
19620518,   22,2.2
19620519,    2,0.2
19620520,   43,4.3
19620521,    5,0.5
19620522,    1,0.1
19620523,    2,0.2
19620524,    4,0.4
19620525,    0,0
19620526,   23,2.3
19620527,   18,1.8
19620528,    0,0
19620529,   16,1.6
19620530,    0,0
19620531,    0,0
19620601,    0,0
19620602,    0,0
19620603,    0,0
19620604,    0,0
19620605,    0,0
19620606,    0,0
19620607,    0,0
19620608,    0,0
19620609,    0,0
19620610,   12,1.2
19620611,    0,0
19620612,    0,0
19620613,    0,0
19620614,    0,0
19620615,    0,0
19620616,    0,0
19620617,    1,0.1
19620618,   30,3
19620619,    0,0
19620620,    1,0.1
19620621,    0,0
19620622,    0,0
19620623,    0,0
19620624,    0,0
19620625,    0,0
19620626,    3,0.3
19620627,    0,0
19620628,   14,1.4
19620629,    0,0
19620630,    0,0
19620701,    0,0
19620702,    0,0
19620703,    0,0
19620704,    1,0.1
19620705,    0,0
19620706,    0,0
19620707,    0,0
19620708,    0,0
19620709,    7,0.7
19620710,   32,3.2
19620711,    9,0.9
19620712,   19,1.9
19620713,  117,11.7
19620714,    0,0
19620715,    0,0
19620716,    0,0
19620717,    0,0
19620718,   10,1
19620719,    1,0.1
19620720,   31,3.1
19620721,   35,3.5
19620722,    0,0
19620723,    0,0
19620724,    0,0
19620725,   44,4.4
19620726,  522,52.2
19620727,    0,0
19620728,    0,0
19620729,    0,0
19620730,    0,0
19620731,    0,0
19620801,    0,0
19620802,    0,0
19620803,   31,3.1
19620804,    0,0
19620805,    0,0
19620806,  241,24.1
19620807,   21,2.1
19620808,    0,0
19620809,   26,2.6
19620810,    0,0
19620811,    2,0.2
19620812,    0,0
19620813,    0,0
19620814,  101,10.1
19620815,    5,0.5
19620816,   56,5.6
19620817,    0,0
19620818,    0,0
19620819,    0,0
19620820,    4,0.4
19620821,    0,0
19620822,    0,0
19620823,   23,2.3
19620824,    0,0
19620825,    0,0
19620826,   14,1.4
19620827,    5,0.5
19620828,    0,0
19620829,    0,0
19620830,    0,0
19620831,    0,0
19620901,    0,0
19620902,    0,0
19620903,    7,0.7
19620904,   59,5.9
19620905,   32,3.2
19620906,  256,25.6
19620907,    0,0
19620908,    0,0
19620909,    0,0
19620910,   28,2.8
19620911,   45,4.5
19620912,   17,1.7
19620913,    0,0
19620914,    8,0.8
19620915,    9,0.9
19620916,    2,0.2
19620917,    0,0
19620918,    0,0
19620919,    0,0
19620920,    0,0
19620921,    0,0
19620922,    0,0
19620923,    0,0
19620924,    0,0
19620925,   62,6.2
19620926,    1,0.1
19620927,   32,3.2
19620928,  136,13.6
19620929,  184,18.4
19620930,    6,0.6
19621001,   96,9.6
19621002,    1,0.1
19621003,    0,0
19621004,    0,0
19621005,    0,0
19621006,    0,0
19621007,    0,0
19621008,    0,0
19621009,    0,0
19621010,    0,0
19621011,    0,0
19621012,    0,0
19621013,    0,0
19621014,    0,0
19621015,    0,0
19621016,    0,0
19621017,    0,0
19621018,    0,0
19621019,    0,0
19621020,    0,0
19621021,    0,0
19621022,    0,0
19621023,    0,0
19621024,    7,0.7
19621025,  167,16.7
19621026,   38,3.8
19621027,    0,0
19621028,   20,2
19621029,   45,4.5
19621030,    1,0.1
19621031,    1,0.1
19621101,   72,7.2
19621102,   30,3
19621103,    0,0
19621104,   30,3
19621105,   14,1.4
19621106,    4,0.4
19621107,   11,1.1
19621108,    0,0
19621109,   12,1.2
19621110,   25,2.5
19621111,    0,0
19621112,    0,0
19621113,    0,0
19621114,    8,0.8
19621115,    0,0
19621116,   48,4.8
19621117,   72,7.2
19621118,    2,0.2
19621119,    0,0
19621120,   57,5.7
19621121,    0,0
19621122,    0,0
19621123,   34,3.4
19621124,    0,0
19621125,    0,0
19621126,    0,0
19621127,    0,0
19621128,    0,0
19621129,    0,0
19621130,    0,0
19621201,    0,0
19621202,    0,0
19621203,    0,0
19621204,    0,0
19621205,    0,0
19621206,    0,0
19621207,    0,0
19621208,  102,10.2
19621209,    0,0
19621210,    0,0
19621211,   32,3.2
19621212,   44,4.4
19621213,    0,0
19621214,    7,0.7
19621215,    0,0
19621216,    0,0
19621217,    6,0.6
19621218,    0,0
19621219,   20,2
19621220,   88,8.8
19621221,    0,0
19621222,    0,0
19621223,    0,0
19621224,    0,0
19621225,    0,0
19621226,   87,8.7
19621227,   36,3.6
19621228,    0,0
19621229,   44,4.4
19621230,   20,2
19621231,   42,4.2
19630101,    0,0
19630102,   40,4
19630103,   46,4.6
19630104,    2,0.2
19630105,    0,0
19630106,    1,0.1
19630107,    0,0
19630108,    0,0
19630109,    0,0
19630110,    0,0
19630111,    0,0
19630112,    0,0
19630113,    0,0
19630114,    0,0
19630115,    1,0.1
19630116,    3,0.3
19630117,    0,0
19630118,    0,0
19630119,    4,0.4
19630120,    9,0.9
19630121,    0,0
19630122,    0,0
19630123,    0,0
19630124,    2,0.2
19630125,    0,0
19630126,    1,0.1
19630127,    1,0.1
19630128,    3,0.3
19630129,    5,0.5
19630130,    1,0.1
19630131,   10,1
19630201,   11,1.1
19630202,    2,0.2
19630203,    1,0.1
19630204,    1,0.1
19630205,    0,0
19630206,   10,1
19630207,    2,0.2
19630208,    0,0
19630209,    0,0
19630210,   20,2
19630211,    0,0
19630212,    2,0.2
19630213,    0,0
19630214,    8,0.8
19630215,    0,0
19630216,    0,0
19630217,    0,0
19630218,    0,0
19630219,    0,0
19630220,    3,0.3
19630221,    0,0
19630222,    6,0.6
19630223,    0,0
19630224,    0,0
19630225,    0,0
19630226,    0,0
19630227,    0,0
19630228,    0,0
19630301,    0,0
19630302,    0,0
19630303,    0,0
19630304,    0,0
19630305,    0,0
19630306,    0,0
19630307,    0,0
19630308,   25,2.5
19630309,  125,12.5
19630310,   75,7.5
19630311,   19,1.9
19630312,    2,0.2
19630313,   51,5.1
19630314,   21,2.1
19630315,   72,7.2
19630316,    1,0.1
19630317,   50,5
19630318,   13,1.3
19630319,   14,1.4
19630320,    0,0
19630321,    0,0
19630322,    0,0
19630323,    0,0
19630324,    6,0.6
19630325,   74,7.4
19630326,    6,0.6
19630327,   15,1.5
19630328,   50,5
19630329,   49,4.9
19630330,   14,1.4
19630331,    0,0
19630401,    7,0.7
19630402,    0,0
19630403,   14,1.4
19630404,    2,0.2
19630405,    5,0.5
19630406,    0,0
19630407,    0,0
19630408,    0,0
19630409,   90,9
19630410,    4,0.4
19630411,   17,1.7
19630412,    0,0
19630413,    1,0.1
19630414,   32,3.2
19630415,  107,10.7
19630416,    5,0.5
19630417,   24,2.4
19630418,   19,1.9
19630419,    0,0
19630420,   44,4.4
19630421,    9,0.9
19630422,    0,0
19630423,    0,0
19630424,    0,0
19630425,    0,0
19630426,    0,0
19630427,    0,0
19630428,   26,2.6
19630429,   34,3.4
19630430,   81,8.1
19630501,   52,5.2
19630502,    0,0
19630503,    0,0
19630504,    0,0
19630505,    0,0
19630506,    0,0
19630507,    0,0
19630508,   16,1.6
19630509,   26,2.6
19630510,   24,2.4
19630511,    0,0
19630512,   36,3.6
19630513,   30,3
19630514,   35,3.5
19630515,    0,0
19630516,    2,0.2
19630517,    0,0
19630518,    0,0
19630519,    0,0
19630520,    6,0.6
19630521,    0,0
19630522,    0,0
19630523,   30,3
19630524,    2,0.2
19630525,    0,0
19630526,    0,0
19630527,   10,1
19630528,   68,6.8
19630529,    0,0
19630530,    0,0
19630531,    0,0
19630601,    0,0
19630602,    0,0
19630603,    0,0
19630604,   13,1.3
19630605,    0,0
19630606,    0,0
19630607,    0,0
19630608,    0,0
19630609,    4,0.4
19630610,    0,0
19630611,    0,0
19630612,    7,0.7
19630613,  100,10
19630614,    0,0
19630615,    0,0
19630616,    0,0
19630617,   33,3.3
19630618,   46,4.6
19630619,   11,1.1
19630620,    0,0
19630621,    0,0
19630622,    0,0
19630623,    0,0
19630624,    4,0.4
19630625,   60,6
19630626,   10,1
19630627,    0,0
19630628,   85,8.5
19630629,   41,4.1
19630630,   69,6.9
19630701,    0,0
19630702,   14,1.4
19630703,    0,0
19630704,    3,0.3
19630705,    0,0
19630706,  186,18.6
19630707,    0,0
19630708,    0,0
19630709,    0,0
19630710,    4,0.4
19630711,    9,0.9
19630712,    3,0.3
19630713,   31,3.1
19630714,    7,0.7
19630715,   10,1
19630716,    0,0
19630717,    5,0.5
19630718,    0,0
19630719,    0,0
19630720,    0,0
19630721,    0,0
19630722,    0,0
19630723,    2,0.2
19630724,    7,0.7
19630725,    0,0
19630726,    0,0
19630727,    0,0
19630728,    0,0
19630729,    0,0
19630730,    0,0
19630731,    0,0
19630801,    0,0
19630802,    7,0.7
19630803,   95,9.5
19630804,   99,9.9
19630805,    0,0
19630806,    0,0
19630807,    0,0
19630808,    0,0
19630809,    9,0.9
19630810,    5,0.5
19630811,    0,0
19630812,    0,0
19630813,   20,2
19630814,    0,0
19630815,   18,1.8
19630816,   17,1.7
19630817,   45,4.5
19630818,    0,0
19630819,    3,0.3
19630820,   16,1.6
19630821,   19,1.9
19630822,    0,0
19630823,   60,6
19630824,    0,0
19630825,   59,5.9
19630826,    1,0.1
19630827,    8,0.8
19630828,    0,0
19630829,    0,0
19630830,   12,1.2
19630831,   41,4.1
19630901,   95,9.5
19630902,    7,0.7
19630903,   31,3.1
19630904,   59,5.9
19630905,  131,13.1
19630906,    0,0
19630907,    4,0.4
19630908,    7,0.7
19630909,    0,0
19630910,    4,0.4
19630911,    1,0.1
19630912,    0,0
19630913,    0,0
19630914,    0,0
19630915,    0,0
19630916,    0,0
19630917,    0,0
19630918,    0,0
19630919,    0,0
19630920,    0,0
19630921,    0,0
19630922,    0,0
19630923,   10,1
19630924,   78,7.8
19630925,   60,6
19630926,    0,0
19630927,    0,0
19630928,    3,0.3
19630929,    0,0
19630930,    0,0
19631001,   21,2.1
19631002,    0,0
19631003,    6,0.6
19631004,    0,0
19631005,   74,7.4
19631006,   30,3
19631007,    1,0.1
19631008,    2,0.2
19631009,    0,0
19631010,    0,0
19631011,    0,0
19631012,    0,0
19631013,    0,0
19631014,   12,1.2
19631015,    9,0.9
19631016,   20,2
19631017,    0,0
19631018,    0,0
19631019,   17,1.7
19631020,   54,5.4
19631021,    4,0.4
19631022,    0,0
19631023,    0,0
19631024,    0,0
19631025,    0,0
19631026,    0,0
19631027,    0,0
19631028,    0,0
19631029,    0,0
19631030,   25,2.5
19631031,   72,7.2
19631101,   46,4.6
19631102,   11,1.1
19631103,   24,2.4
19631104,    2,0.2
19631105,   58,5.8
19631106,   98,9.8
19631107,    3,0.3
19631108,    1,0.1
19631109,   52,5.2
19631110,   37,3.7
19631111,   24,2.4
19631112,    0,0
19631113,    0,0
19631114,   79,7.9
19631115,    4,0.4
19631116,    0,0
19631117,  269,26.9
19631118,  190,19
19631119,    4,0.4
19631120,    0,0
19631121,   31,3.1
19631122,    0,0
19631123,   12,1.2
19631124,   54,5.4
19631125,    0,0
19631126,    0,0
19631127,    0,0
19631128,  129,12.9
19631129,   62,6.2
19631130,    0,0
19631201,    0,0
19631202,    5,0.5
19631203,    4,0.4
19631204,    0,0
19631205,    0,0
19631206,    0,0
19631207,    0,0
19631208,    0,0
19631209,    0,0
19631210,    0,0
19631211,    0,0
19631212,    0,0
19631213,   11,1.1
19631214,    0,0
19631215,    4,0.4
19631216,    0,0
19631217,    0,0
19631218,    0,0
19631219,    0,0
19631220,    0,0
19631221,    0,0
19631222,    0,0
19631223,    0,0
19631224,   13,1.3
19631225,   72,7.2
19631226,   40,4
19631227,    3,0.3
19631228,    0,0
19631229,    2,0.2
19631230,   10,1
19631231,    1,0.1
19640101,    0,0
19640102,    0,0
19640103,    0,0
19640104,    0,0
19640105,    0,0
19640106,    0,0
19640107,    0,0
19640108,    0,0
19640109,    0,0
19640110,    0,0
19640111,    2,0.2
19640112,   27,2.7
19640113,    4,0.4
19640114,    0,0
19640115,    0,0
19640116,    0,0
19640117,    0,0
19640118,    1,0.1
19640119,    2,0.2
19640120,   24,2.4
19640121,    0,0
19640122,    0,0
19640123,    7,0.7
19640124,    3,0.3
19640125,    0,0
19640126,    0,0
19640127,   44,4.4
19640128,   28,2.8
19640129,   11,1.1
19640130,   23,2.3
19640131,    2,0.2
19640201,    0,0
19640202,    0,0
19640203,    9,0.9
19640204,    0,0
19640205,    0,0
19640206,    0,0
19640207,    0,0
19640208,    0,0
19640209,    0,0
19640210,    0,0
19640211,    0,0
19640212,    0,0
19640213,    0,0
19640214,    1,0.1
19640215,   36,3.6
19640216,   41,4.1
19640217,    1,0.1
19640218,    3,0.3
19640219,    0,0
19640220,    0,0
19640221,    0,0
19640222,    5,0.5
19640223,   14,1.4
19640224,    5,0.5
19640225,    0,0
19640226,    1,0.1
19640227,    2,0.2
19640228,   18,1.8
19640229,   32,3.2
19640301,    0,0
19640302,    0,0
19640303,    6,0.6
19640304,    0,0
19640305,    0,0
19640306,    0,0
19640307,    0,0
19640308,    0,0
19640309,    0,0
19640310,    0,0
19640311,    0,0
19640312,    1,0.1
19640313,   58,5.8
19640314,  299,29.9
19640315,  242,24.2
19640316,    0,0
19640317,    0,0
19640318,   66,6.6
19640319,   92,9.2
19640320,   62,6.2
19640321,    4,0.4
19640322,   24,2.4
19640323,   85,8.5
19640324,    8,0.8
19640325,    0,0
19640326,    0,0
19640327,    0,0
19640328,    0,0
19640329,    0,0
19640330,    0,0
19640331,    4,0.4
19640401,    1,0.1
19640402,    2,0.2
19640403,   55,5.5
19640404,   12,1.2
19640405,    0,0
19640406,    0,0
19640407,    0,0
19640408,    0,0
19640409,    0,0
19640410,    0,0
19640411,    2,0.2
19640412,    5,0.5
19640413,    3,0.3
19640414,    0,0
19640415,   66,6.6
19640416,  109,10.9
19640417,    0,0
19640418,   75,7.5
19640419,   27,2.7
19640420,  148,14.8
19640421,    1,0.1
19640422,   82,8.2
19640423,   69,6.9
19640424,    0,0
19640425,    0,0
19640426,    0,0
19640427,   40,4
19640428,   35,3.5
19640429,    3,0.3
19640430,    0,0
19640501,   29,2.9
19640502,   39,3.9
19640503,    0,0
19640504,    0,0
19640505,    0,0
19640506,   11,1.1
19640507,    0,0
19640508,    0,0
19640509,    4,0.4
19640510,    6,0.6
19640511,    0,0
19640512,    0,0
19640513,    4,0.4
19640514,    0,0
19640515,    0,0
19640516,    0,0
19640517,    2,0.2
19640518,    0,0
19640519,   36,3.6
19640520,    0,0
19640521,   59,5.9
19640522,   49,4.9
19640523,    9,0.9
19640524,   39,3.9
19640525,    3,0.3
19640526,    1,0.1
19640527,    0,0
19640528,    0,0
19640529,    0,0
19640530,   10,1
19640531,  160,16
19640601,  237,23.7
19640602,    4,0.4
19640603,    0,0
19640604,  130,13
19640605,    2,0.2
19640606,   11,1.1
19640607,   58,5.8
19640608,    0,0
19640609,    0,0
19640610,    0,0
19640611,    0,0
19640612,  183,18.3
19640613,   16,1.6
19640614,   16,1.6
19640615,    0,0
19640616,    0,0
19640617,  109,10.9
19640618,  283,28.3
19640619,   43,4.3
19640620,    9,0.9
19640621,    0,0
19640622,    0,0
19640623,    0,0
19640624,    0,0
19640625,    0,0
19640626,    0,0
19640627,    0,0
19640628,    0,0
19640629,    0,0
19640630,    0,0
19640701,    0,0
19640702,    0,0
19640703,    0,0
19640704,    0,0
19640705,    0,0
19640706,    0,0
19640707,   44,4.4
19640708,   14,1.4
